County,Year,Age (<4YO),Gender (M),White,African,Asian,Hispanic,Other,Rate (per 10k),Rate predict
Santa Barbara,2005,0,1,0,1,0,0,0,192.71,337.702733333
Santa Barbara,2005,1,0,0,0,0,1,0,35.89,46.0916
Santa Barbara,2005,1,1,0,0,0,1,0,95.63,83.8051111111
Santa Barbara,2005,0,0,0,0,0,1,0,31.23,37.5091111111
Santa Barbara,2005,0,1,0,0,0,1,0,57.89,50.0242777778
Santa Barbara,2005,1,0,1,0,0,0,0,52.67,46.0916
Santa Barbara,2005,1,1,1,0,0,0,0,68.25,83.8051111111
Santa Barbara,2005,0,0,1,0,0,0,0,44.68,37.5091111111
Santa Barbara,2005,0,1,1,0,0,0,0,53.69,50.0242777778
Santa Barbara,2006,0,1,0,1,0,0,0,346.0,355.077511111
Santa Barbara,2006,1,0,0,0,0,1,0,36.53,41.4676666667
Santa Barbara,2006,1,1,0,0,0,1,0,84.11,68.9092888889
Santa Barbara,2006,0,0,0,0,0,1,0,27.12,30.3763333333
Santa Barbara,2006,0,1,0,0,0,1,0,51.88,50.0951666667
Santa Barbara,2006,1,0,1,0,0,0,0,46.52,41.4676666667
Santa Barbara,2006,1,1,1,0,0,0,0,53.29,68.9092888889
Santa Barbara,2006,0,0,1,0,0,0,0,33.64,30.3763333333
Santa Barbara,2006,0,1,1,0,0,0,0,50.96,50.0951666667
Santa Barbara,2007,0,1,0,1,0,0,0,397.09,363.101844444
Santa Barbara,2007,1,0,0,0,0,1,0,37.11,53.6717777778
Santa Barbara,2007,1,1,0,0,0,1,0,83.97,82.2083666667
Santa Barbara,2007,0,0,0,0,0,1,0,28.55,34.0889333333
Santa Barbara,2007,0,1,0,0,0,1,0,51.68,43.8772666667
Santa Barbara,2007,1,0,1,0,0,0,0,57.65,53.6717777778
Santa Barbara,2007,1,1,1,0,0,0,0,64.28,82.2083666667
Santa Barbara,2007,0,0,1,0,0,0,0,38.85,34.0889333333
Santa Barbara,2007,0,1,1,0,0,0,0,25.99,43.8772666667
Santa Barbara,2008,0,1,0,1,0,0,0,290.88,320.343844444
Santa Barbara,2008,1,0,0,0,0,1,0,66.07,61.8514888889
Santa Barbara,2008,1,1,0,0,0,1,0,71.06,71.9088888889
Santa Barbara,2008,0,0,0,0,0,1,0,29.98,32.0802222222
Santa Barbara,2008,0,1,0,0,0,1,0,42.45,42.1804777778
Santa Barbara,2008,1,0,1,0,0,0,0,60.85,61.8514888889
Santa Barbara,2008,1,1,1,0,0,0,0,60.27,71.9088888889
Santa Barbara,2008,0,0,1,0,0,0,0,31.7,32.0802222222
Santa Barbara,2008,0,1,1,0,0,0,0,34.72,42.1804777778
Santa Barbara,2009,1,1,0,1,0,0,0,1059.6,902.497755556
Santa Barbara,2009,0,1,0,1,0,0,0,389.26,362.983333333
Santa Barbara,2009,1,0,0,0,0,1,0,82.79,73.4782222222
Santa Barbara,2009,1,1,0,0,0,1,0,88.0,90.3396666667
Santa Barbara,2009,0,0,0,0,0,1,0,41.22,37.2527777778
Santa Barbara,2009,0,1,0,0,0,1,0,75.63,45.3976444444
Santa Barbara,2009,1,0,1,0,0,0,0,60.24,73.4782222222
Santa Barbara,2009,1,1,1,0,0,0,0,103.26,90.3396666667
Santa Barbara,2009,0,0,1,0,0,0,0,53.59,37.2527777778
Santa Barbara,2009,0,1,1,0,0,0,0,48.93,45.3976444444
Santa Barbara,2010,1,0,0,0,0,1,0,63.61,64.8850222222
Santa Barbara,2010,1,1,0,0,0,1,0,93.43,101.658733333
Santa Barbara,2010,0,0,0,0,0,1,0,48.14,46.3600555556
Santa Barbara,2010,0,1,0,0,0,1,0,61.99,55.9315777778
Santa Barbara,2010,1,0,1,0,0,0,0,68.2,64.8850222222
Santa Barbara,2010,1,1,1,0,0,0,0,119.86,101.658733333
Santa Barbara,2010,0,0,1,0,0,0,0,46.37,46.3600555556
Santa Barbara,2010,0,1,1,0,0,0,0,47.72,55.9315777778
Santa Barbara,2011,1,0,0,0,0,1,0,42.39,51.4933777778
Santa Barbara,2011,1,1,0,0,0,1,0,106.13,96.3583333333
Santa Barbara,2011,0,0,0,0,0,1,0,43.37,45.4239666667
Santa Barbara,2011,0,1,0,0,0,1,0,58.41,52.0228888889
Santa Barbara,2011,1,0,1,0,0,0,0,57.79,51.4933777778
Santa Barbara,2011,1,1,1,0,0,0,0,93.74,96.3583333333
Santa Barbara,2011,0,0,1,0,0,0,0,48.38,45.4239666667
Santa Barbara,2011,0,1,1,0,0,0,0,47.17,52.0228888889
Santa Barbara,2012,1,0,0,0,0,1,0,69.07,53.3402222222
Santa Barbara,2012,1,1,0,0,0,1,0,123.03,112.0725
Santa Barbara,2012,0,0,0,0,0,1,0,55.16,47.225
Santa Barbara,2012,0,1,0,0,0,1,0,80.12,56.8344666667
Santa Barbara,2012,1,0,1,0,0,0,0,53.64,53.3402222222
Santa Barbara,2012,1,1,1,0,0,0,0,111.42,112.0725
Santa Barbara,2012,0,0,1,0,0,0,0,45.91,47.225
Santa Barbara,2012,0,1,1,0,0,0,0,56.78,56.8344666667
Santa Barbara,2013,0,1,0,1,0,0,0,334.83,331.787611111
Santa Barbara,2013,1,0,0,0,0,1,0,54.61,62.1053
Santa Barbara,2013,1,1,0,0,0,1,0,110.51,99.7418333333
Santa Barbara,2013,0,0,0,0,0,1,0,58.59,55.7326
Santa Barbara,2013,0,1,0,0,0,1,0,71.33,65.1595555556
Santa Barbara,2013,1,0,1,0,0,0,0,78.67,62.1053
Santa Barbara,2013,1,1,1,0,0,0,0,80.24,99.7418333333
Santa Barbara,2013,0,0,1,0,0,0,0,52.86,55.7326
Santa Barbara,2013,0,1,1,0,0,0,0,61.63,65.1595555556
Santa Barbara,2014,1,0,0,0,0,1,0,51.08,55.2448666667
Santa Barbara,2014,1,1,0,0,0,1,0,103.25,97.1916333333
Santa Barbara,2014,0,0,0,0,0,1,0,57.51,53.6337666667
Santa Barbara,2014,0,1,0,0,0,1,0,86.92,72.3602222222
Santa Barbara,2014,1,0,1,0,0,0,0,57.75,55.2448666667
Santa Barbara,2014,1,1,1,0,0,0,0,76.99,97.1916333333
Santa Barbara,2014,0,0,1,0,0,0,0,55.14,53.6337666667
Santa Barbara,2014,0,1,1,0,0,0,0,43.55,72.3602222222
Santa Clara,2005,1,0,0,1,0,0,0,147.47,159.308411111
Santa Clara,2005,1,1,0,1,0,0,0,266.43,247.322444444
Santa Clara,2005,0,0,0,1,0,0,0,70.21,82.9138666667
Santa Clara,2005,0,1,0,1,0,0,0,99.56,107.485333333
Santa Clara,2005,1,0,0,0,1,0,0,27.48,41.8631349206
Santa Clara,2005,1,1,0,0,1,0,0,65.25,88.3704444444
Santa Clara,2005,0,0,0,0,1,0,0,9.07,24.2577222222
Santa Clara,2005,0,1,0,0,1,0,0,19.5,36.9496888889
Santa Clara,2005,1,0,0,0,0,1,0,62.95,41.8631349206
Santa Clara,2005,1,1,0,0,0,1,0,118.93,88.3704444444
Santa Clara,2005,0,0,0,0,0,1,0,30.82,24.2577222222
Santa Clara,2005,0,1,0,0,0,1,0,47.15,36.9496888889
Santa Clara,2005,1,0,0,0,0,0,1,93.15,80.2405555556
Santa Clara,2005,1,1,0,0,0,0,1,185.86,130.689944444
Santa Clara,2005,0,0,0,0,0,0,1,103.03,39.2698888889
Santa Clara,2005,0,1,0,0,0,0,1,165.22,53.0854444444
Santa Clara,2005,1,0,1,0,0,0,0,34.48,41.8631349206
Santa Clara,2005,1,1,1,0,0,0,0,79.22,88.3704444444
Santa Clara,2005,0,0,1,0,0,0,0,18.47,24.2577222222
Santa Clara,2005,0,1,1,0,0,0,0,27.45,36.9496888889
Santa Clara,2006,1,0,0,1,0,0,0,196.26,181.239611111
Santa Clara,2006,1,1,0,1,0,0,0,229.89,232.896222222
Santa Clara,2006,0,0,0,1,0,0,0,74.68,97.2624222222
Santa Clara,2006,0,1,0,1,0,0,0,114.21,115.687222222
Santa Clara,2006,1,0,0,0,1,0,0,24.58,47.9412349206
Santa Clara,2006,1,1,0,0,1,0,0,61.15,92.5468666667
Santa Clara,2006,0,0,0,0,1,0,0,10.75,20.5490777778
Santa Clara,2006,0,1,0,0,1,0,0,20.05,33.8173888889
Santa Clara,2006,1,0,0,0,0,1,0,59.99,47.9412349206
Santa Clara,2006,1,1,0,0,0,1,0,131.06,92.5468666667
Santa Clara,2006,0,0,0,0,0,1,0,30.1,20.5490777778
Santa Clara,2006,0,1,0,0,0,1,0,47.18,33.8173888889
Santa Clara,2006,1,0,0,0,0,0,1,78.03,74.21
Santa Clara,2006,1,1,0,0,0,0,1,131.99,118.995311111
Santa Clara,2006,0,0,0,0,0,0,1,88.72,49.2110888889
Santa Clara,2006,0,1,0,0,0,0,1,79.04,53.8816888889
Santa Clara,2006,1,0,1,0,0,0,0,24.9,47.9412349206
Santa Clara,2006,1,1,1,0,0,0,0,67.78,92.5468666667
Santa Clara,2006,0,0,1,0,0,0,0,18.11,20.5490777778
Santa Clara,2006,0,1,1,0,0,0,0,23.55,33.8173888889
Santa Clara,2007,1,0,0,1,0,0,0,146.65,151.420966667
Santa Clara,2007,1,1,0,1,0,0,0,270.98,284.079855556
Santa Clara,2007,0,0,0,1,0,0,0,83.21,86.2810666667
Santa Clara,2007,0,1,0,1,0,0,0,126.96,122.802777778
Santa Clara,2007,1,0,0,0,1,0,0,28.31,48.9101111111
Santa Clara,2007,1,1,0,0,1,0,0,49.15,105.363015873
Santa Clara,2007,0,0,0,0,1,0,0,13.49,24.7652777778
Santa Clara,2007,0,1,0,0,1,0,0,21.32,43.9190777778
Santa Clara,2007,1,0,0,0,0,1,0,61.71,48.9101111111
Santa Clara,2007,1,1,0,0,0,1,0,134.54,105.363015873
Santa Clara,2007,0,0,0,0,0,1,0,34.33,24.7652777778
Santa Clara,2007,0,1,0,0,0,1,0,50.97,43.9190777778
Santa Clara,2007,1,0,0,0,0,0,1,49.54,67.3492634921
Santa Clara,2007,1,1,0,0,0,0,1,105.24,108.649244444
Santa Clara,2007,0,1,0,0,0,0,1,54.25,87.2918666667
Santa Clara,2007,1,0,1,0,0,0,0,33.42,48.9101111111
Santa Clara,2007,1,1,1,0,0,0,0,81.25,105.363015873
Santa Clara,2007,0,0,1,0,0,0,0,21.42,24.7652777778
Santa Clara,2007,0,1,1,0,0,0,0,21.01,43.9190777778
Santa Clara,2008,1,0,0,1,0,0,0,116.59,144.412833333
Santa Clara,2008,1,1,0,1,0,0,0,314.89,254.014211111
Santa Clara,2008,0,0,0,1,0,0,0,67.55,84.407
Santa Clara,2008,0,1,0,1,0,0,0,99.95,112.526444444
Santa Clara,2008,1,0,0,0,1,0,0,24.01,41.4282777778
Santa Clara,2008,1,1,0,0,1,0,0,53.47,88.8525
Santa Clara,2008,0,0,0,0,1,0,0,9.33,24.8958666667
Santa Clara,2008,0,1,0,0,1,0,0,15.97,22.0128555556
Santa Clara,2008,1,0,0,0,0,1,0,51.28,41.4282777778
Santa Clara,2008,1,1,0,0,0,1,0,135.26,88.8525
Santa Clara,2008,0,0,0,0,0,1,0,37.66,24.8958666667
Santa Clara,2008,0,1,0,0,0,1,0,60.95,22.0128555556
Santa Clara,2008,1,0,0,0,0,0,1,58.71,66.4371746032
Santa Clara,2008,1,1,0,0,0,0,1,116.67,106.607822222
Santa Clara,2008,0,0,0,0,0,0,1,29.62,35.7713888889
Santa Clara,2008,0,1,0,0,0,0,1,48.32,42.1383333333
Santa Clara,2008,1,0,1,0,0,0,0,30.11,41.4282777778
Santa Clara,2008,1,1,1,0,0,0,0,60.78,88.8525
Santa Clara,2008,0,0,1,0,0,0,0,21.02,24.8958666667
Santa Clara,2008,0,1,1,0,0,0,0,25.56,22.0128555556
Santa Clara,2009,1,0,0,1,0,0,0,173.76,178.259444444
Santa Clara,2009,1,1,0,1,0,0,0,280.76,257.083022222
Santa Clara,2009,0,0,0,1,0,0,0,84.75,96.1211777778
Santa Clara,2009,0,1,0,1,0,0,0,163.73,147.185333333
Santa Clara,2009,1,0,0,0,1,0,0,30.18,38.5492793651
Santa Clara,2009,1,1,0,0,1,0,0,55.84,59.1611777778
Santa Clara,2009,0,0,0,0,1,0,0,9.7,25.0162777778
Santa Clara,2009,0,1,0,0,1,0,0,20.19,49.5337333333
Santa Clara,2009,1,0,0,0,0,1,0,58.26,38.5492793651
Santa Clara,2009,1,1,0,0,0,1,0,120.5,59.1611777778
Santa Clara,2009,0,0,0,0,0,1,0,39.53,25.0162777778
Santa Clara,2009,0,1,0,0,0,1,0,71.49,49.5337333333
Santa Clara,2009,1,0,0,0,0,0,1,51.34,57.8199301587
Santa Clara,2009,1,1,0,0,0,0,1,124.53,121.588177778
Santa Clara,2009,0,0,0,0,0,0,1,31.77,43.3425888889
Santa Clara,2009,0,1,0,0,0,0,1,53.94,56.8832
Santa Clara,2009,1,0,1,0,0,0,0,42.09,38.5492793651
Santa Clara,2009,1,1,1,0,0,0,0,67.68,59.1611777778
Santa Clara,2009,0,0,1,0,0,0,0,23.35,25.0162777778
Santa Clara,2009,0,1,1,0,0,0,0,25.46,49.5337333333
Santa Clara,2010,1,0,0,1,0,0,0,141.34,145.237855556
Santa Clara,2010,1,1,0,1,0,0,0,314.05,282.543666667
Santa Clara,2010,0,0,0,1,0,0,0,98.25,113.410422222
Santa Clara,2010,0,1,0,1,0,0,0,151.22,139.342888889
Santa Clara,2010,1,0,0,0,1,0,0,21.51,37.8451333333
Santa Clara,2010,1,1,0,0,1,0,0,55.29,87.5661111111
Santa Clara,2010,0,0,0,0,1,0,0,10.73,26.6313492063
Santa Clara,2010,0,1,0,0,1,0,0,18.7,45.096131746
Santa Clara,2010,1,0,0,0,0,1,0,70.63,37.8451333333
Santa Clara,2010,1,1,0,0,0,1,0,137.19,87.5661111111
Santa Clara,2010,0,0,0,0,0,1,0,37.59,26.6313492063
Santa Clara,2010,0,1,0,0,0,1,0,62.56,45.096131746
Santa Clara,2010,1,0,0,0,0,0,1,64.98,66.8475555556
Santa Clara,2010,1,1,0,0,0,0,1,162.1,114.198388889
Santa Clara,2010,0,0,0,0,0,0,1,33.53,38.0122222222
Santa Clara,2010,0,1,0,0,0,0,1,52.42,52.9783333333
Santa Clara,2010,1,0,1,0,0,0,0,48.23,37.8451333333
Santa Clara,2010,1,1,1,0,0,0,0,69.05,87.5661111111
Santa Clara,2010,0,0,1,0,0,0,0,21.03,26.6313492063
Santa Clara,2010,0,1,1,0,0,0,0,34.23,45.096131746
Santa Clara,2011,1,1,0,1,0,0,0,211.68,235.952366667
Santa Clara,2011,0,0,0,1,0,0,0,125.67,121.958266667
Santa Clara,2011,0,1,0,1,0,0,0,183.04,149.270444444
Santa Clara,2011,1,0,0,0,1,0,0,24.44,37.8921164021
Santa Clara,2011,1,1,0,0,1,0,0,47.7,81.8427142857
Santa Clara,2011,0,0,0,0,1,0,0,11.14,23.9300666667
Santa Clara,2011,0,1,0,0,1,0,0,22.48,55.3321111111
Santa Clara,2011,1,0,0,0,0,1,0,55.6,37.8921164021
Santa Clara,2011,1,1,0,0,0,1,0,115.56,81.8427142857
Santa Clara,2011,0,0,0,0,0,1,0,40.34,23.9300666667
Santa Clara,2011,0,1,0,0,0,1,0,67.03,55.3321111111
Santa Clara,2011,1,0,0,0,0,0,1,40.87,70.1597777778
Santa Clara,2011,1,1,0,0,0,0,1,84.64,122.965944444
Santa Clara,2011,0,0,0,0,0,0,1,20.58,32.1850333333
Santa Clara,2011,0,1,0,0,0,0,1,59.17,58.4707555556
Santa Clara,2011,1,0,1,0,0,0,0,32.77,37.8921164021
Santa Clara,2011,1,1,1,0,0,0,0,64.64,81.8427142857
Santa Clara,2011,0,0,1,0,0,0,0,18.69,23.9300666667
Santa Clara,2011,0,1,1,0,0,0,0,26.7,55.3321111111
Santa Clara,2012,1,1,0,1,0,0,0,164.64,217.856877778
Santa Clara,2012,0,0,0,1,0,0,0,132.3,119.766755556
Santa Clara,2012,0,1,0,1,0,0,0,144.56,128.167555556
Santa Clara,2012,1,0,0,0,1,0,0,19.23,32.1230793651
Santa Clara,2012,1,1,0,0,1,0,0,40.72,83.0465666667
Santa Clara,2012,0,0,0,0,1,0,0,12.51,28.6307555556
Santa Clara,2012,0,1,0,0,1,0,0,19.15,45.1440444444
Santa Clara,2012,1,0,0,0,0,1,0,52.8,32.1230793651
Santa Clara,2012,1,1,0,0,0,1,0,107.85,83.0465666667
Santa Clara,2012,0,0,0,0,0,1,0,38.63,28.6307555556
Santa Clara,2012,0,1,0,0,0,1,0,70.09,45.1440444444
Santa Clara,2012,1,0,0,0,0,0,1,56.14,66.4544444444
Santa Clara,2012,1,1,0,0,0,0,1,91.0,103.246166667
Santa Clara,2012,0,0,0,0,0,0,1,26.29,32.8257777778
Santa Clara,2012,0,1,0,0,0,0,1,54.44,49.474
Santa Clara,2012,1,0,1,0,0,0,0,28.83,32.1230793651
Santa Clara,2012,1,1,1,0,0,0,0,68.53,83.0465666667
Santa Clara,2012,0,0,1,0,0,0,0,24.69,28.6307555556
Santa Clara,2012,0,1,1,0,0,0,0,30.32,45.1440444444
Santa Clara,2013,1,1,0,1,0,0,0,150.0,228.610811111
Santa Clara,2013,0,0,0,1,0,0,0,137.37,97.2280888889
Santa Clara,2013,0,1,0,1,0,0,0,129.13,125.591666667
Santa Clara,2013,1,0,0,0,1,0,0,19.98,26.1908
Santa Clara,2013,1,1,0,0,1,0,0,41.29,77.5632539683
Santa Clara,2013,0,0,0,0,1,0,0,12.03,18.8365555556
Santa Clara,2013,0,1,0,0,1,0,0,20.75,36.7792222222
Santa Clara,2013,1,0,0,0,0,1,0,43.41,26.1908
Santa Clara,2013,1,1,0,0,0,1,0,106.3,77.5632539683
Santa Clara,2013,0,0,0,0,0,1,0,38.77,18.8365555556
Santa Clara,2013,0,1,0,0,0,1,0,61.92,36.7792222222
Santa Clara,2013,1,0,0,0,0,0,1,51.02,69.4551111111
Santa Clara,2013,1,1,0,0,0,0,1,105.26,112.251388889
Santa Clara,2013,0,0,0,0,0,0,1,30.73,32.5458666667
Santa Clara,2013,0,1,0,0,0,0,1,44.21,51.4065777778
Santa Clara,2013,1,0,1,0,0,0,0,27.81,26.1908
Santa Clara,2013,1,1,1,0,0,0,0,44.27,77.5632539683
Santa Clara,2013,0,0,1,0,0,0,0,24.77,18.8365555556
Santa Clara,2013,0,1,1,0,0,0,0,31.78,36.7792222222
Santa Clara,2014,1,0,0,1,0,0,0,88.11,114.744666667
Santa Clara,2014,1,1,0,1,0,0,0,117.48,156.448
Santa Clara,2014,0,0,0,1,0,0,0,115.63,113.423944444
Santa Clara,2014,0,1,0,1,0,0,0,133.95,140.072222222
Santa Clara,2014,1,0,0,0,1,0,0,31.0,42.3356444444
Santa Clara,2014,1,1,0,0,1,0,0,40.23,54.4062222222
Santa Clara,2014,0,0,0,0,1,0,0,9.13,30.9398333333
Santa Clara,2014,0,1,0,0,1,0,0,27.64,42.6444777778
Santa Clara,2014,1,0,0,0,0,1,0,52.19,42.3356444444
Santa Clara,2014,1,1,0,0,0,1,0,101.94,54.4062222222
Santa Clara,2014,0,0,0,0,0,1,0,37.07,30.9398333333
Santa Clara,2014,0,1,0,0,0,1,0,66.92,42.6444777778
Santa Clara,2014,1,0,0,0,0,0,1,40.98,80.5913333333
Santa Clara,2014,1,1,0,0,0,0,1,78.52,91.957
Santa Clara,2014,0,0,0,0,0,0,1,35.32,34.1848888889
Santa Clara,2014,0,1,0,0,0,0,1,36.87,59.6540444444
Santa Clara,2014,1,0,1,0,0,0,0,16.33,42.3356444444
Santa Clara,2014,1,1,1,0,0,0,0,52.43,54.4062222222
Santa Clara,2014,0,0,1,0,0,0,0,26.82,30.9398333333
Santa Clara,2014,0,1,1,0,0,0,0,26.89,42.6444777778
Santa Cruz,2005,0,1,0,0,0,1,0,21.96,35.4030888889
Santa Cruz,2005,1,0,0,0,0,0,1,919.22,1089.49677778
Santa Cruz,2005,1,1,0,0,0,0,1,1410.26,1423.58011111
Santa Cruz,2005,0,0,0,0,0,0,1,324.16,450.387722222
Santa Cruz,2005,0,1,0,0,0,0,1,499.01,526.879944444
Santa Cruz,2005,1,1,1,0,0,0,0,89.65,68.812
Santa Cruz,2005,0,0,1,0,0,0,0,33.37,27.3211111111
Santa Cruz,2005,0,1,1,0,0,0,0,37.98,35.4030888889
Santa Cruz,2006,1,1,0,0,0,1,0,49.36,71.7657777778
Santa Cruz,2006,0,0,0,0,0,1,0,21.17,24.9467777778
Santa Cruz,2006,1,0,0,0,0,0,1,928.96,1035.28402222
Santa Cruz,2006,1,1,0,0,0,0,1,1511.94,1369.36735556
Santa Cruz,2006,0,0,0,0,0,0,1,518.14,483.659333333
Santa Cruz,2006,0,1,0,0,0,0,1,577.19,516.156888889
Santa Cruz,2006,1,0,1,0,0,0,0,53.26,141.218588889
Santa Cruz,2006,1,1,1,0,0,0,0,87.4,71.7657777778
Santa Cruz,2006,0,0,1,0,0,0,0,24.87,24.9467777778
Santa Cruz,2006,0,1,1,0,0,0,0,23.44,43.3766666667
Santa Cruz,2007,1,1,0,0,0,1,0,43.73,54.4204
Santa Cruz,2007,0,0,0,0,0,1,0,18.46,23.1745888889
Santa Cruz,2007,0,1,0,0,0,1,0,17.78,38.2582
Santa Cruz,2007,1,0,0,0,0,0,1,1192.41,1089.49677778
Santa Cruz,2007,1,1,0,0,0,0,1,1815.79,1423.58011111
Santa Cruz,2007,0,0,0,0,0,0,1,439.99,501.6815
Santa Cruz,2007,0,1,0,0,0,0,1,690.67,578.173722222
Santa Cruz,2007,1,1,1,0,0,0,0,49.69,54.4204
Santa Cruz,2007,0,0,1,0,0,0,0,24.83,23.1745888889
Santa Cruz,2007,0,1,1,0,0,0,0,27.68,38.2582
Santa Cruz,2008,1,0,0,0,0,1,0,95.71,88.718
Santa Cruz,2008,1,1,0,0,0,1,0,175.94,140.268222222
Santa Cruz,2008,0,0,0,0,0,1,0,42.52,37.2938888889
Santa Cruz,2008,0,1,0,0,0,1,0,87.8,72.5642111111
Santa Cruz,2008,1,0,1,0,0,0,0,48.18,88.718
Santa Cruz,2008,1,1,1,0,0,0,0,81.71,140.268222222
Santa Cruz,2008,0,0,1,0,0,0,0,38.38,37.2938888889
Santa Cruz,2008,0,1,1,0,0,0,0,32.31,72.5642111111
Santa Cruz,2009,1,0,0,0,0,1,0,73.64,70.9214
Santa Cruz,2009,1,1,0,0,0,1,0,167.18,134.070444444
Santa Cruz,2009,0,0,0,0,0,1,0,73.87,48.0297777778
Santa Cruz,2009,0,1,0,0,0,1,0,89.7,56.3457444444
Santa Cruz,2009,1,0,1,0,0,0,0,42.89,70.9214
Santa Cruz,2009,1,1,1,0,0,0,0,89.58,134.070444444
Santa Cruz,2009,0,0,1,0,0,0,0,27.71,48.0297777778
Santa Cruz,2009,0,1,1,0,0,0,0,40.68,56.3457444444
Santa Cruz,2010,1,0,0,0,0,1,0,110.58,70.0593650794
Santa Cruz,2010,1,1,0,0,0,1,0,239.62,148.324111111
Santa Cruz,2010,0,0,0,0,0,1,0,59.03,45.1844444444
Santa Cruz,2010,0,1,0,0,0,1,0,78.14,56.2353571429
Santa Cruz,2010,1,0,1,0,0,0,0,46.78,70.0593650794
Santa Cruz,2010,1,1,1,0,0,0,0,51.14,148.324111111
Santa Cruz,2010,0,0,1,0,0,0,0,37.97,45.1844444444
Santa Cruz,2010,0,1,1,0,0,0,0,35.99,56.2353571429
Santa Cruz,2011,1,0,0,0,0,1,0,122.43,103.051111111
Santa Cruz,2011,1,1,0,0,0,1,0,166.1,64.138
Santa Cruz,2011,0,0,0,0,0,1,0,51.41,48.1137111111
Santa Cruz,2011,0,1,0,0,0,1,0,81.67,60.2057333333
Santa Cruz,2011,1,0,1,0,0,0,0,47.03,103.051111111
Santa Cruz,2011,1,1,1,0,0,0,0,50.71,64.138
Santa Cruz,2011,0,0,1,0,0,0,0,26.25,48.1137111111
Santa Cruz,2011,0,1,1,0,0,0,0,45.25,60.2057333333
Santa Cruz,2012,1,0,0,0,0,1,0,108.54,70.2222555556
Santa Cruz,2012,1,1,0,0,0,1,0,191.05,124.357
Santa Cruz,2012,0,0,0,0,0,1,0,58.76,53.2335111111
Santa Cruz,2012,0,1,0,0,0,1,0,81.24,60.5984222222
Santa Cruz,2012,1,0,1,0,0,0,0,61.95,70.2222555556
Santa Cruz,2012,1,1,1,0,0,0,0,114.86,124.357
Santa Cruz,2012,0,0,1,0,0,0,0,50.44,53.2335111111
Santa Cruz,2012,0,1,1,0,0,0,0,44.4,60.5984222222
Santa Cruz,2013,1,0,0,0,0,1,0,145.93,130.315555556
Santa Cruz,2013,1,1,0,0,0,1,0,152.25,92.7062666667
Santa Cruz,2013,0,0,0,0,0,1,0,62.2,52.9893333333
Santa Cruz,2013,0,1,0,0,0,1,0,82.67,64.1543333333
Santa Cruz,2013,1,1,1,0,0,0,0,76.95,92.7062666667
Santa Cruz,2013,0,0,1,0,0,0,0,37.4,52.9893333333
Santa Cruz,2013,0,1,1,0,0,0,0,39.12,64.1543333333
Santa Cruz,2014,1,0,0,0,0,1,0,106.08,113.327777778
Santa Cruz,2014,1,1,0,0,0,1,0,150.31,104.569777778
Santa Cruz,2014,0,0,0,0,0,1,0,62.22,49.4221555556
Santa Cruz,2014,0,1,0,0,0,1,0,99.77,72.3956666667
Santa Cruz,2014,1,1,1,0,0,0,0,89.17,104.569777778
Santa Cruz,2014,0,0,1,0,0,0,0,26.68,49.4221555556
Santa Cruz,2014,0,1,1,0,0,0,0,30.44,72.3956666667
Shasta,2005,1,0,1,0,0,0,0,76.11,60.5442777778
Shasta,2005,1,1,1,0,0,0,0,193.53,190.489311111
Shasta,2005,0,0,1,0,0,0,0,42.49,57.1810833333
Shasta,2005,0,1,1,0,0,0,0,83.03,87.4691111111
Shasta,2006,1,0,1,0,0,0,0,73.01,74.4847777778
Shasta,2006,1,1,1,0,0,0,0,163.64,166.753311111
Shasta,2006,0,0,1,0,0,0,0,36.89,48.7132777778
Shasta,2006,0,1,1,0,0,0,0,67.96,68.9847222222
Shasta,2007,1,0,1,0,0,0,0,56.65,63.3109444444
Shasta,2007,1,1,1,0,0,0,0,150.38,173.238144444
Shasta,2007,0,0,1,0,0,0,0,32.15,42.0912222222
Shasta,2007,0,1,1,0,0,0,0,58.27,64.8804444444
Shasta,2008,1,0,1,0,0,0,0,94.14,83.2413555556
Shasta,2008,1,1,1,0,0,0,0,237.53,194.186833333
Shasta,2008,0,0,1,0,0,0,0,54.7,55.5941
Shasta,2008,0,1,1,0,0,0,0,66.78,67.9813333333
Shasta,2009,0,1,0,0,0,1,0,72.7,73.0071111111
Shasta,2009,1,0,1,0,0,0,0,86.91,80.1499111111
Shasta,2009,1,1,1,0,0,0,0,241.09,196.831388889
Shasta,2009,0,0,1,0,0,0,0,54.59,48.6556555556
Shasta,2009,0,1,1,0,0,0,0,76.17,73.0071111111
Shasta,2010,1,0,1,0,0,0,0,113.67,66.1612777778
Shasta,2010,1,1,1,0,0,0,0,243.64,223.7152
Shasta,2010,0,0,1,0,0,0,0,46.11,51.8092055556
Shasta,2010,0,1,1,0,0,0,0,92.05,92.0769888889
Shasta,2011,1,0,1,0,0,0,0,70.3,67.3049444444
Shasta,2011,1,1,1,0,0,0,0,152.95,210.093533333
Shasta,2011,0,0,1,0,0,0,0,46.5,49.172
Shasta,2011,0,1,1,0,0,0,0,101.46,92.7691555556
Shasta,2012,1,0,1,0,0,0,0,53.4,60.4889444444
Shasta,2012,1,1,1,0,0,0,0,124.19,139.692255556
Shasta,2012,0,0,1,0,0,0,0,73.4,57.9670444444
Shasta,2012,0,1,1,0,0,0,0,82.28,83.2210555556
Shasta,2013,0,1,0,0,0,1,0,77.33,72.5099444444
Shasta,2013,1,0,1,0,0,0,0,70.05,70.0337777778
