County,Year,Rate (per 10k)
San Luis Obispo,2014,110.39
San Luis Obispo,2014,34.76
San Luis Obispo,2014,54.37
San Mateo,2005,121.25
San Mateo,2005,80.49
San Mateo,2005,45.91
San Mateo,2005,84.07
San Mateo,2005,18.17
San Mateo,2005,23.36
San Mateo,2005,83.96
San Mateo,2005,189.23
San Mateo,2005,42.94
San Mateo,2005,68.75
San Mateo,2005,181.51
San Mateo,2005,207.55
San Mateo,2005,344.52
San Mateo,2005,61.13
San Mateo,2005,65.23
San Mateo,2005,24.54
San Mateo,2005,39.42
San Mateo,2006,101.18
San Mateo,2006,36.02
San Mateo,2006,92.52
San Mateo,2006,19.78
San Mateo,2006,27.17
San Mateo,2006,73.15
San Mateo,2006,149.91
San Mateo,2006,41.72
San Mateo,2006,60.06
San Mateo,2006,79.32
San Mateo,2006,196.3
San Mateo,2006,89.25
San Mateo,2006,193.46
San Mateo,2006,35.28
San Mateo,2006,55.45
San Mateo,2006,31.4
San Mateo,2006,37.66
San Mateo,2007,90.35
San Mateo,2007,53.89
San Mateo,2007,73.19
San Mateo,2007,26.39
San Mateo,2007,36.97
San Mateo,2007,94.3
San Mateo,2007,125.96
San Mateo,2007,42.64
San Mateo,2007,68.58
San Mateo,2007,114.57
San Mateo,2007,55.45
San Mateo,2007,51.08
San Mateo,2007,34.22
San Mateo,2007,78.65
San Mateo,2007,20.46
San Mateo,2007,37.46
San Mateo,2008,409.21
San Mateo,2008,302.33
San Mateo,2008,98.28
San Mateo,2008,47.1
San Mateo,2008,87.02
San Mateo,2008,19.41
San Mateo,2008,28.2
San Mateo,2008,71.13
San Mateo,2008,99.42
San Mateo,2008,26.43
San Mateo,2008,65.95
San Mateo,2008,71.04
San Mateo,2008,105.76
San Mateo,2008,41.45
San Mateo,2008,65.38
San Mateo,2008,30.48
San Mateo,2008,68.61
San Mateo,2008,26.4
San Mateo,2008,31.68
San Mateo,2009,303.03
San Mateo,2009,368.55
San Mateo,2009,107.33
San Mateo,2009,117.88
San Mateo,2009,42.96
San Mateo,2009,86.22
San Mateo,2009,18.18
San Mateo,2009,43.09
San Mateo,2009,57.46
San Mateo,2009,143.33
San Mateo,2009,40.99
San Mateo,2009,71.33
San Mateo,2009,65.04
San Mateo,2009,133.81
San Mateo,2009,73.65
San Mateo,2009,116.06
San Mateo,2009,42.87
San Mateo,2009,84.15
San Mateo,2009,20.24
San Mateo,2009,40.96
San Mateo,2010,97.8
San Mateo,2010,146.67
San Mateo,2010,53.85
San Mateo,2010,106.21
San Mateo,2010,21.08
San Mateo,2010,28.19
San Mateo,2010,74.33
San Mateo,2010,150.57
San Mateo,2010,51.35
San Mateo,2010,64.29
San Mateo,2010,119.37
San Mateo,2010,227.86
San Mateo,2010,41.09
San Mateo,2010,91.35
San Mateo,2010,26.92
San Mateo,2010,67.43
San Mateo,2010,23.84
San Mateo,2010,25.52
San Mateo,2011,277.78
San Mateo,2011,93.13
San Mateo,2011,93.0
San Mateo,2011,83.39
San Mateo,2011,26.99
San Mateo,2011,27.32
San Mateo,2011,88.72
San Mateo,2011,122.19
San Mateo,2011,47.79
San Mateo,2011,59.11
San Mateo,2011,111.67
San Mateo,2011,193.01
San Mateo,2011,60.98
San Mateo,2011,67.65
San Mateo,2011,41.27
San Mateo,2011,74.64
San Mateo,2011,23.2
San Mateo,2011,33.91
San Mateo,2012,274.6
San Mateo,2012,153.02
San Mateo,2012,47.05
San Mateo,2012,48.42
San Mateo,2012,25.27
San Mateo,2012,31.79
San Mateo,2012,81.29
San Mateo,2012,120.5
San Mateo,2012,37.02
San Mateo,2012,60.95
San Mateo,2012,160.13
San Mateo,2012,155.12
San Mateo,2012,29.46
San Mateo,2012,80.86
San Mateo,2012,28.58
San Mateo,2012,74.5
San Mateo,2012,20.72
San Mateo,2012,33.2
San Mateo,2013,93.24
San Mateo,2013,131.5
San Mateo,2013,46.47
San Mateo,2013,12.92
San Mateo,2013,19.21
San Mateo,2013,85.54
San Mateo,2013,121.25
San Mateo,2013,44.77
San Mateo,2013,67.12
San Mateo,2013,125.2
San Mateo,2013,148.34
San Mateo,2013,47.52
San Mateo,2013,58.25
San Mateo,2013,50.98
San Mateo,2013,21.67
San Mateo,2013,31.01
San Mateo,2014,91.27
San Mateo,2014,40.89
San Mateo,2014,43.04
San Mateo,2014,24.88
San Mateo,2014,23.11
San Mateo,2014,81.37
San Mateo,2014,140.62
San Mateo,2014,45.9
San Mateo,2014,64.42
San Mateo,2014,108.4
San Mateo,2014,162.19
San Mateo,2014,71.14
San Mateo,2014,94.33
San Mateo,2014,25.24
San Mateo,2014,58.33
San Mateo,2014,28.07
San Mateo,2014,37.57
Santa Barbara,2005,192.71
Santa Barbara,2005,35.89
Santa Barbara,2005,95.63
Santa Barbara,2005,31.23
Santa Barbara,2005,57.89
Santa Barbara,2005,52.67
Santa Barbara,2005,68.25
Santa Barbara,2005,44.68
Santa Barbara,2005,53.69
Santa Barbara,2006,346.0
Santa Barbara,2006,36.53
Santa Barbara,2006,84.11
Santa Barbara,2006,27.12
Santa Barbara,2006,51.88
Santa Barbara,2006,46.52
Santa Barbara,2006,53.29
Santa Barbara,2006,33.64
Santa Barbara,2006,50.96
Santa Barbara,2007,397.09
Santa Barbara,2007,37.11
Santa Barbara,2007,83.97
Santa Barbara,2007,28.55
Santa Barbara,2007,51.68
Santa Barbara,2007,57.65
Santa Barbara,2007,64.28
Santa Barbara,2007,38.85
Santa Barbara,2007,25.99
Santa Barbara,2008,290.88
Santa Barbara,2008,66.07
Santa Barbara,2008,71.06
Santa Barbara,2008,29.98
Santa Barbara,2008,42.45
Santa Barbara,2008,60.85
Santa Barbara,2008,60.27
Santa Barbara,2008,31.7
Santa Barbara,2008,34.72
Santa Barbara,2009,1059.6
Santa Barbara,2009,389.26
Santa Barbara,2009,82.79
Santa Barbara,2009,88.0
Santa Barbara,2009,41.22
Santa Barbara,2009,75.63
Santa Barbara,2009,60.24
Santa Barbara,2009,103.26
Santa Barbara,2009,53.59
Santa Barbara,2009,48.93
Santa Barbara,2010,63.61
Santa Barbara,2010,93.43
Santa Barbara,2010,48.14
Santa Barbara,2010,61.99
Santa Barbara,2010,68.2
Santa Barbara,2010,119.86
Santa Barbara,2010,46.37
Santa Barbara,2010,47.72
Santa Barbara,2011,42.39
Santa Barbara,2011,106.13
Santa Barbara,2011,43.37
Santa Barbara,2011,58.41
Santa Barbara,2011,57.79
Santa Barbara,2011,93.74
Santa Barbara,2011,48.38
Santa Barbara,2011,47.17
Santa Barbara,2012,69.07
Santa Barbara,2012,123.03
Santa Barbara,2012,55.16
Santa Barbara,2012,80.12
Santa Barbara,2012,53.64
Santa Barbara,2012,111.42
Santa Barbara,2012,45.91
Santa Barbara,2012,56.78
Santa Barbara,2013,334.83
Santa Barbara,2013,54.61
Santa Barbara,2013,110.51
Santa Barbara,2013,58.59
Santa Barbara,2013,71.33
Santa Barbara,2013,78.67
Santa Barbara,2013,80.24
Santa Barbara,2013,52.86
Santa Barbara,2013,61.63
Santa Barbara,2014,51.08
Santa Barbara,2014,103.25
Santa Barbara,2014,57.51
Santa Barbara,2014,86.92
Santa Barbara,2014,57.75
Santa Barbara,2014,76.99
Santa Barbara,2014,55.14
Santa Barbara,2014,43.55
Santa Clara,2005,147.47
Santa Clara,2005,266.43
Santa Clara,2005,70.21
Santa Clara,2005,99.56
Santa Clara,2005,27.48
Santa Clara,2005,65.25
Santa Clara,2005,9.07
Santa Clara,2005,19.5
Santa Clara,2005,62.95
Santa Clara,2005,118.93
Santa Clara,2005,30.82
Santa Clara,2005,47.15
Santa Clara,2005,93.15
Santa Clara,2005,185.86
Santa Clara,2005,103.03
Santa Clara,2005,165.22
Santa Clara,2005,34.48
Santa Clara,2005,79.22
Santa Clara,2005,18.47
Santa Clara,2005,27.45
Santa Clara,2006,196.26
Santa Clara,2006,229.89
Santa Clara,2006,74.68
Santa Clara,2006,114.21
Santa Clara,2006,24.58
Santa Clara,2006,61.15
Santa Clara,2006,10.75
Santa Clara,2006,20.05
Santa Clara,2006,59.99
Santa Clara,2006,131.06
Santa Clara,2006,30.1
Santa Clara,2006,47.18
Santa Clara,2006,78.03
Santa Clara,2006,131.99
Santa Clara,2006,88.72
Santa Clara,2006,79.04
Santa Clara,2006,24.9
Santa Clara,2006,67.78
Santa Clara,2006,18.11
Santa Clara,2006,23.55
Santa Clara,2007,146.65
Santa Clara,2007,270.98
Santa Clara,2007,83.21
Santa Clara,2007,126.96
Santa Clara,2007,28.31
Santa Clara,2007,49.15
Santa Clara,2007,13.49
Santa Clara,2007,21.32
Santa Clara,2007,61.71
Santa Clara,2007,134.54
Santa Clara,2007,34.33
Santa Clara,2007,50.97
Santa Clara,2007,49.54
Santa Clara,2007,105.24
Santa Clara,2007,54.25
Santa Clara,2007,33.42
Santa Clara,2007,81.25
Santa Clara,2007,21.42
Santa Clara,2007,21.01
Santa Clara,2008,116.59
Santa Clara,2008,314.89
Santa Clara,2008,67.55
Santa Clara,2008,99.95
Santa Clara,2008,24.01
Santa Clara,2008,53.47
Santa Clara,2008,9.33
Santa Clara,2008,15.97
Santa Clara,2008,51.28
Santa Clara,2008,135.26
Santa Clara,2008,37.66
Santa Clara,2008,60.95
Santa Clara,2008,58.71
Santa Clara,2008,116.67
Santa Clara,2008,29.62
Santa Clara,2008,48.32
Santa Clara,2008,30.11
Santa Clara,2008,60.78
Santa Clara,2008,21.02
Santa Clara,2008,25.56
Santa Clara,2009,173.76
Santa Clara,2009,280.76
Santa Clara,2009,84.75
Santa Clara,2009,163.73
Santa Clara,2009,30.18
Santa Clara,2009,55.84
Santa Clara,2009,9.7
Santa Clara,2009,20.19
Santa Clara,2009,58.26
Santa Clara,2009,120.5
Santa Clara,2009,39.53
Santa Clara,2009,71.49
Santa Clara,2009,51.34
Santa Clara,2009,124.53
Santa Clara,2009,31.77
Santa Clara,2009,53.94
Santa Clara,2009,42.09
Santa Clara,2009,67.68
Santa Clara,2009,23.35
Santa Clara,2009,25.46
Santa Clara,2010,141.34
Santa Clara,2010,314.05
Santa Clara,2010,98.25
Santa Clara,2010,151.22
Santa Clara,2010,21.51
Santa Clara,2010,55.29
Santa Clara,2010,10.73
Santa Clara,2010,18.7
Santa Clara,2010,70.63
Santa Clara,2010,137.19
Santa Clara,2010,37.59
Santa Clara,2010,62.56
Santa Clara,2010,64.98
Santa Clara,2010,162.1
Santa Clara,2010,33.53
Santa Clara,2010,52.42
Santa Clara,2010,48.23
Santa Clara,2010,69.05
Santa Clara,2010,21.03
Santa Clara,2010,34.23
Santa Clara,2011,211.68
Santa Clara,2011,125.67
Santa Clara,2011,183.04
Santa Clara,2011,24.44
Santa Clara,2011,47.7
Santa Clara,2011,11.14
Santa Clara,2011,22.48
Santa Clara,2011,55.6
Santa Clara,2011,115.56
Santa Clara,2011,40.34
Santa Clara,2011,67.03
Santa Clara,2011,40.87
Santa Clara,2011,84.64
Santa Clara,2011,20.58
Santa Clara,2011,59.17
Santa Clara,2011,32.77
Santa Clara,2011,64.64
Santa Clara,2011,18.69
Santa Clara,2011,26.7
Santa Clara,2012,164.64
Santa Clara,2012,132.3
Santa Clara,2012,144.56
Santa Clara,2012,19.23
Santa Clara,2012,40.72
Santa Clara,2012,12.51
Santa Clara,2012,19.15
Santa Clara,2012,52.8
Santa Clara,2012,107.85
Santa Clara,2012,38.63
Santa Clara,2012,70.09
Santa Clara,2012,56.14
Santa Clara,2012,91.0
Santa Clara,2012,26.29
Santa Clara,2012,54.44
Santa Clara,2012,28.83
Santa Clara,2012,68.53
Santa Clara,2012,24.69
Santa Clara,2012,30.32
Santa Clara,2013,150.0
Santa Clara,2013,137.37
Santa Clara,2013,129.13
Santa Clara,2013,19.98
Santa Clara,2013,41.29
Santa Clara,2013,12.03
Santa Clara,2013,20.75
Santa Clara,2013,43.41
Santa Clara,2013,106.3
Santa Clara,2013,38.77
Santa Clara,2013,61.92
Santa Clara,2013,51.02
Santa Clara,2013,105.26
Santa Clara,2013,30.73
Santa Clara,2013,44.21
Santa Clara,2013,27.81
Santa Clara,2013,44.27
Santa Clara,2013,24.77
Santa Clara,2013,31.78
Santa Clara,2014,88.11
Santa Clara,2014,117.48
Santa Clara,2014,115.63
Santa Clara,2014,133.95
Santa Clara,2014,31.0
Santa Clara,2014,40.23
Santa Clara,2014,9.13
Santa Clara,2014,27.64
Santa Clara,2014,52.19
Santa Clara,2014,101.94
Santa Clara,2014,37.07
Santa Clara,2014,66.92
Santa Clara,2014,40.98
Santa Clara,2014,78.52
Santa Clara,2014,35.32
Santa Clara,2014,36.87
Santa Clara,2014,16.33
Santa Clara,2014,52.43
Santa Clara,2014,26.82
Santa Clara,2014,26.89
Santa Cruz,2005,21.96
Santa Cruz,2005,919.22
Santa Cruz,2005,1410.26
Santa Cruz,2005,324.16
Santa Cruz,2005,499.01
Santa Cruz,2005,89.65
Santa Cruz,2005,33.37
Santa Cruz,2005,37.98
Santa Cruz,2006,49.36
Santa Cruz,2006,21.17
Santa Cruz,2006,928.96
Santa Cruz,2006,1511.94
Santa Cruz,2006,518.14
Santa Cruz,2006,577.19
Santa Cruz,2006,53.26
Santa Cruz,2006,87.4
Santa Cruz,2006,24.87
Santa Cruz,2006,23.44
Santa Cruz,2007,43.73
Santa Cruz,2007,18.46
Santa Cruz,2007,17.78
Santa Cruz,2007,1192.41
Santa Cruz,2007,1815.79
Santa Cruz,2007,439.99
Santa Cruz,2007,690.67
Santa Cruz,2007,49.69
Santa Cruz,2007,24.83
Santa Cruz,2007,27.68
Santa Cruz,2008,95.71
Santa Cruz,2008,175.94
Santa Cruz,2008,42.52
Santa Cruz,2008,87.8
Santa Cruz,2008,48.18
Santa Cruz,2008,81.71
Santa Cruz,2008,38.38
Santa Cruz,2008,32.31
Santa Cruz,2009,73.64
Santa Cruz,2009,167.18
Santa Cruz,2009,73.87
Santa Cruz,2009,89.7
Santa Cruz,2009,42.89
Santa Cruz,2009,89.58
Santa Cruz,2009,27.71
Santa Cruz,2009,40.68
Santa Cruz,2010,110.58
Santa Cruz,2010,239.62
Santa Cruz,2010,59.03
Santa Cruz,2010,78.14
Santa Cruz,2010,46.78
Santa Cruz,2010,51.14
Santa Cruz,2010,37.97
Santa Cruz,2010,35.99
Santa Cruz,2011,122.43
Santa Cruz,2011,166.1
Santa Cruz,2011,51.41
Santa Cruz,2011,81.67
Santa Cruz,2011,47.03
Santa Cruz,2011,50.71
Santa Cruz,2011,26.25
Santa Cruz,2011,45.25
Santa Cruz,2012,108.54
Santa Cruz,2012,191.05
Santa Cruz,2012,58.76
Santa Cruz,2012,81.24
Santa Cruz,2012,61.95
Santa Cruz,2012,114.86
Santa Cruz,2012,50.44
Santa Cruz,2012,44.4
Santa Cruz,2013,145.93
Santa Cruz,2013,152.25
Santa Cruz,2013,62.2
Santa Cruz,2013,82.67
Santa Cruz,2013,76.95
Santa Cruz,2013,37.4
Santa Cruz,2013,39.12
Santa Cruz,2014,106.08
Santa Cruz,2014,150.31
Santa Cruz,2014,62.22
Santa Cruz,2014,99.77
Santa Cruz,2014,89.17
Santa Cruz,2014,26.68
Santa Cruz,2014,30.44
Shasta,2005,76.11
Shasta,2005,193.53
Shasta,2005,42.49
Shasta,2005,83.03
Shasta,2006,73.01
Shasta,2006,163.64
Shasta,2006,36.89
Shasta,2006,67.96
Shasta,2007,56.65
Shasta,2007,150.38
Shasta,2007,32.15
Shasta,2007,58.27
Shasta,2008,94.14
Shasta,2008,237.53
Shasta,2008,54.7
Shasta,2008,66.78
Shasta,2009,72.7
Shasta,2009,86.91
Shasta,2009,241.09
Shasta,2009,54.59
Shasta,2009,76.17
Shasta,2010,113.67
Shasta,2010,243.64
Shasta,2010,46.11
Shasta,2010,92.05
Shasta,2011,70.3
Shasta,2011,152.95
Shasta,2011,46.5
Shasta,2011,101.46
Shasta,2012,53.4
Shasta,2012,124.19
Shasta,2012,73.4
Shasta,2012,82.28
Shasta,2013,77.33
Shasta,2013,70.05
Shasta,2013,141.56
Shasta,2013,61.27
Shasta,2013,70.12
Shasta,2014,53.24
Shasta,2014,76.69
Shasta,2014,124.53
Shasta,2014,72.16
Shasta,2014,90.26
Siskiyou,2005,47.97
Siskiyou,2006,193.3
Siskiyou,2006,53.89
Siskiyou,2007,60.3
Siskiyou,2008,52.43
Siskiyou,2011,71.04
Siskiyou,2014,68.43
Solano,2005,202.74
Solano,2005,311.11
Solano,2005,132.24
Solano,2005,176.89
Solano,2005,78.53
Solano,2005,136.56
Solano,2005,30.43
Solano,2005,43.28
Solano,2005,105.22
Solano,2005,37.14
Solano,2005,54.0
Solano,2005,85.58
Solano,2005,101.14
Solano,2005,75.95
Solano,2005,128.97
Solano,2005,72.4
Solano,2005,160.64
Solano,2005,44.51
Solano,2005,63.5
Solano,2006,194.29
Solano,2006,316.03
Solano,2006,166.08
Solano,2006,166.15
Solano,2006,144.29
Solano,2006,47.91
Solano,2006,36.31
Solano,2006,100.52
Solano,2006,34.02
Solano,2006,45.92
Solano,2006,180.88
Solano,2006,77.63
Solano,2006,101.85
Solano,2006,53.02
Solano,2006,117.81
Solano,2006,25.87
Solano,2006,64.09
Solano,2007,288.4
Solano,2007,397.95
Solano,2007,177.72
Solano,2007,196.2
Solano,2007,108.01
Solano,2007,53.48
Solano,2007,59.12
Solano,2007,96.8
Solano,2007,33.35
Solano,2007,46.72
Solano,2007,79.0
Solano,2007,50.85
Solano,2007,74.66
Solano,2007,131.08
Solano,2007,53.17
Solano,2007,45.87
Solano,2008,232.14
Solano,2008,446.83
Solano,2008,130.48
Solano,2008,165.02
Solano,2008,91.03
Solano,2008,25.92
Solano,2008,28.32
Solano,2008,52.53
Solano,2008,100.81
Solano,2008,26.67
Solano,2008,60.38
Solano,2008,107.82
Solano,2008,40.52
Solano,2008,56.83
Solano,2008,64.8
Solano,2008,134.41
Solano,2008,45.39
Solano,2008,51.59
Solano,2009,271.08
Solano,2009,455.59
Solano,2009,179.32
Solano,2009,262.46
Solano,2009,91.61
Solano,2009,121.46
Solano,2009,31.93
Solano,2009,55.85
Solano,2009,56.59
Solano,2009,138.43
Solano,2009,49.25
Solano,2009,67.58
Solano,2009,55.35
Solano,2009,51.03
Solano,2009,70.12
Solano,2009,132.21
Solano,2009,53.05
Solano,2009,81.3
Solano,2010,376.79
Solano,2010,531.6
Solano,2010,190.43
Solano,2010,293.26
Solano,2010,187.62
Solano,2010,27.33
Solano,2010,65.31
Solano,2010,44.01
Solano,2010,101.5
Solano,2010,51.76
Solano,2010,75.77
Solano,2010,58.78
Solano,2010,78.17
Solano,2010,92.01
Solano,2010,195.13
Solano,2010,83.41
Solano,2010,103.25
Solano,2011,297.03
Solano,2011,510.82
Solano,2011,301.9
Solano,2011,300.7
Solano,2011,130.46
Solano,2011,35.86
Solano,2011,48.62
Solano,2011,48.46
Solano,2011,127.77
Solano,2011,45.51
Solano,2011,84.14
Solano,2011,132.71
Solano,2011,41.99
Solano,2011,58.99
Solano,2011,47.47
Solano,2011,119.84
Solano,2011,81.8
Solano,2011,97.22
Solano,2012,301.13
Solano,2012,605.3
Solano,2012,232.24
Solano,2012,329.38
Solano,2012,138.54
Solano,2012,46.42
Solano,2012,80.01
Solano,2012,53.72
Solano,2012,118.44
Solano,2012,57.02
Solano,2012,89.51
Solano,2012,85.92
Solano,2012,41.69
Solano,2012,69.35
Solano,2012,69.08
Solano,2012,133.74
Solano,2012,78.64
Solano,2012,77.99
Solano,2013,154.14
Solano,2013,529.0
Solano,2013,257.13
Solano,2013,342.36
Solano,2013,132.85
Solano,2013,44.29
Solano,2013,47.39
Solano,2013,103.98
Solano,2013,51.38
Solano,2013,84.59
Solano,2013,172.53
Solano,2013,60.44
Solano,2013,77.24
Solano,2013,129.9
Solano,2013,63.56
Solano,2013,73.82
Solano,2014,315.22
Solano,2014,566.65
Solano,2014,300.47
Solano,2014,381.25
Solano,2014,137.54
Solano,2014,48.75
Solano,2014,40.42
Solano,2014,71.75
Solano,2014,132.94
Solano,2014,55.09
Solano,2014,95.01
Solano,2014,138.52
Solano,2014,57.83
Solano,2014,54.17
Solano,2014,59.99
Solano,2014,115.2
Solano,2014,57.62
Solano,2014,111.45
Sonoma,2005,248.55
Sonoma,2005,81.06
Sonoma,2005,144.56
Sonoma,2005,26.73
Sonoma,2005,42.81
Sonoma,2005,220.42
Sonoma,2005,214.8
Sonoma,2005,97.77
Sonoma,2005,172.86
Sonoma,2005,71.79
Sonoma,2005,132.41
Sonoma,2005,34.61
Sonoma,2005,50.37
Sonoma,2006,178.12
Sonoma,2006,73.43
Sonoma,2006,151.07
Sonoma,2006,22.84
Sonoma,2006,58.65
Sonoma,2006,137.3
Sonoma,2006,241.25
Sonoma,2006,96.79
Sonoma,2006,150.75
Sonoma,2006,57.27
Sonoma,2006,122.48
Sonoma,2006,30.04
Sonoma,2006,46.21
Sonoma,2007,882.35
Sonoma,2007,75.1
Sonoma,2007,113.17
Sonoma,2007,28.36
Sonoma,2007,43.28
Sonoma,2007,35.4
Sonoma,2007,114.01
Sonoma,2007,31.11
Sonoma,2007,35.21
Sonoma,2008,652.17
Sonoma,2008,213.29
Sonoma,2008,59.92
Sonoma,2008,129.99
Sonoma,2008,23.21
Sonoma,2008,39.8
Sonoma,2008,53.19
Sonoma,2008,132.76
Sonoma,2008,24.29
Sonoma,2008,39.37
Sonoma,2009,243.53
Sonoma,2009,79.67
Sonoma,2009,173.3
Sonoma,2009,38.91
Sonoma,2009,74.21
Sonoma,2009,74.26
Sonoma,2009,102.28
Sonoma,2009,43.1
Sonoma,2009,41.7
Sonoma,2010,717.95
Sonoma,2010,256.36
Sonoma,2010,88.44
Sonoma,2010,148.78
Sonoma,2010,43.79
Sonoma,2010,71.81
Sonoma,2010,55.31
Sonoma,2010,149.4
Sonoma,2010,43.87
Sonoma,2010,50.0
Sonoma,2011,547.95
Sonoma,2011,297.45
Sonoma,2011,70.48
Sonoma,2011,125.5
Sonoma,2011,44.62
Sonoma,2011,58.14
Sonoma,2011,40.72
Sonoma,2011,124.09
Sonoma,2011,34.34
Sonoma,2011,49.43
Sonoma,2012,660.38
Sonoma,2012,288.04
Sonoma,2012,71.79
Sonoma,2012,124.34
Sonoma,2012,32.21
Sonoma,2012,54.25
Sonoma,2012,54.15
Sonoma,2012,104.0
Sonoma,2012,42.55
Sonoma,2012,47.37
Sonoma,2013,213.3
Sonoma,2013,70.14
Sonoma,2013,133.44
Sonoma,2013,46.49
Sonoma,2013,49.82
Sonoma,2013,46.91
Sonoma,2013,109.64
Sonoma,2013,34.29
Sonoma,2013,33.59
Sonoma,2014,310.18
Sonoma,2014,45.18
Sonoma,2014,106.03
Sonoma,2014,40.38
Sonoma,2014,63.22
Sonoma,2014,34.81
Sonoma,2014,121.4
Sonoma,2014,37.96
Sonoma,2014,39.24
Stanislaus,2005,363.2
Stanislaus,2005,138.14
Stanislaus,2005,331.08
Stanislaus,2005,34.78
Stanislaus,2005,81.03
Stanislaus,2005,23.07
Stanislaus,2005,50.99
Stanislaus,2005,138.89
Stanislaus,2005,115.71
Stanislaus,2005,67.09
Stanislaus,2005,144.63
Stanislaus,2005,48.93
Stanislaus,2005,73.09
Stanislaus,2006,223.99
Stanislaus,2006,263.14
Stanislaus,2006,46.05
Stanislaus,2006,91.61
Stanislaus,2006,23.61
Stanislaus,2006,44.42
Stanislaus,2006,89.17
Stanislaus,2006,67.28
Stanislaus,2006,146.39
Stanislaus,2006,42.76
Stanislaus,2006,76.58
Stanislaus,2007,391.71
Stanislaus,2007,149.08
Stanislaus,2007,219.03
Stanislaus,2007,53.84
Stanislaus,2007,103.55
Stanislaus,2007,28.5
Stanislaus,2007,47.36
Stanislaus,2007,142.34
Stanislaus,2007,76.32
Stanislaus,2007,181.74
Stanislaus,2007,44.63
Stanislaus,2007,84.25
Stanislaus,2008,376.47
Stanislaus,2008,147.44
Stanislaus,2008,220.12
Stanislaus,2008,39.84
Stanislaus,2008,90.67
Stanislaus,2008,25.73
Stanislaus,2008,51.4
Stanislaus,2008,168.88
Stanislaus,2008,150.76
Stanislaus,2008,109.51
Stanislaus,2008,141.32
Stanislaus,2008,49.91
Stanislaus,2008,79.7
Stanislaus,2009,270.88
Stanislaus,2009,479.62
Stanislaus,2009,208.02
Stanislaus,2009,298.41
Stanislaus,2009,43.96
Stanislaus,2009,126.71
Stanislaus,2009,36.24
Stanislaus,2009,64.92
Stanislaus,2009,192.74
Stanislaus,2009,98.51
Stanislaus,2009,162.31
Stanislaus,2009,94.88
Stanislaus,2009,163.71
Stanislaus,2009,62.28
Stanislaus,2009,84.11
Stanislaus,2010,293.45
Stanislaus,2010,333.33
Stanislaus,2010,130.05
Stanislaus,2010,293.82
Stanislaus,2010,61.75
Stanislaus,2010,106.81
Stanislaus,2010,39.09
Stanislaus,2010,65.05
Stanislaus,2010,88.79
Stanislaus,2010,116.75
Stanislaus,2010,101.75
Stanislaus,2010,161.76
Stanislaus,2010,70.88
Stanislaus,2010,85.14
Stanislaus,2011,528.85
Stanislaus,2011,374.06
Stanislaus,2011,115.03
Stanislaus,2011,303.16
Stanislaus,2011,61.6
Stanislaus,2011,53.25
Stanislaus,2011,97.73
Stanislaus,2011,40.42
Stanislaus,2011,70.27
Stanislaus,2011,73.73
Stanislaus,2011,153.54
Stanislaus,2011,55.87
Stanislaus,2011,105.34
Stanislaus,2011,58.84
Stanislaus,2011,85.0
Stanislaus,2012,439.02
Stanislaus,2012,513.45
Stanislaus,2012,273.14
Stanislaus,2012,467.96
Stanislaus,2012,61.08
Stanislaus,2012,55.93
Stanislaus,2012,107.36
Stanislaus,2012,50.16
Stanislaus,2012,72.93
Stanislaus,2012,134.83
Stanislaus,2012,113.23
Stanislaus,2012,44.32
Stanislaus,2012,130.63
Stanislaus,2012,56.4
Stanislaus,2012,69.39
Stanislaus,2013,394.09
Stanislaus,2013,790.12
Stanislaus,2013,348.47
Stanislaus,2013,513.19
Stanislaus,2013,57.82
Stanislaus,2013,46.03
Stanislaus,2013,115.81
Stanislaus,2013,46.96
Stanislaus,2013,83.54
Stanislaus,2013,136.52
Stanislaus,2013,92.8
Stanislaus,2013,55.2
Stanislaus,2013,119.52
Stanislaus,2013,62.83
Stanislaus,2013,85.41
Stanislaus,2014,350.0
Stanislaus,2014,714.29
Stanislaus,2014,392.71
Stanislaus,2014,463.98
Stanislaus,2014,65.28
Stanislaus,2014,123.07
Stanislaus,2014,57.17
Stanislaus,2014,104.96
Stanislaus,2014,78.9
Stanislaus,2014,127.57
Stanislaus,2014,63.66
Stanislaus,2014,155.04
Stanislaus,2014,73.85
Stanislaus,2014,101.19
Sutter,2005,94.13
Sutter,2005,91.29
Sutter,2005,54.73
Sutter,2006,66.92
Sutter,2006,96.62
Sutter,2006,33.26
Sutter,2006,53.03
Sutter,2007,41.1
Sutter,2007,89.72
Sutter,2007,48.0
Sutter,2008,74.77
Sutter,2008,45.37
Sutter,2008,83.92
Sutter,2008,30.15
Sutter,2008,68.7
Sutter,2009,92.31
Sutter,2009,55.84
Sutter,2009,133.93
Sutter,2009,44.57
Sutter,2010,34.15
Sutter,2010,110.24
Sutter,2010,46.84
Sutter,2011,42.12
Sutter,2011,46.0
Sutter,2012,44.77
Sutter,2012,51.54
Sutter,2013,32.47
Sutter,2013,53.77
Sutter,2014,93.19
Sutter,2014,54.13
Sutter,2014,66.28
Sutter,2014,62.87
Tehama,2005,290.56
Tehama,2005,74.09
Tehama,2005,106.28
Tehama,2006,283.69
Tehama,2006,72.73
Tehama,2006,83.1
Tehama,2007,206.45
Tehama,2007,226.56
Tehama,2007,60.23
Tehama,2007,89.64
Tehama,2008,194.88
Tehama,2008,93.75
Tehama,2008,225.68
Tehama,2008,75.61
Tehama,2008,61.44
Tehama,2009,166.67
